# Wlen(nm) Transmission
2.425473637391626653e+03 9.172361932003557650e-01
2.425481732974144052e+03 9.058013707092237299e-01
2.425490006034836824e+03 8.991352516566273323e-01
2.425498196892828219e+03 8.981827415183565311e-01
2.425506298152861746e+03 9.028814332718575475e-01
2.425514660391072084e+03 9.119439862978784284e-01
2.425522755555112781e+03 9.213732113346536634e-01
2.425530957579814185e+03 9.267822080417743580e-01
2.425539218457858169e+03 9.264785793644085832e-01
2.425547313378208401e+03 9.208219338334537873e-01
2.425555615806872538e+03 9.121316482963868211e-01
2.425563775685268865e+03 9.044719461073745803e-01
2.425571905623025032e+03 9.008918689769714883e-01
2.425580237571540238e+03 9.025021976315333871e-01
2.425588332073031324e+03 9.094391172533075052e-01
2.425596561798646235e+03 9.204943957130840015e-01
2.425604793363301724e+03 9.323379159581557385e-01
2.425612887620875426e+03 9.418969932648333376e-01
2.425621216773398828e+03 9.480902298616968871e-01
2.425629348314956133e+03 9.510433466061846142e-01
2.425637504285869454e+03 9.517001053152874812e-01
2.425645808587902138e+03 9.514346535412619987e-01
2.425653902426232889e+03 9.511349082509197306e-01
2.425662157207534619e+03 9.509592266611237577e-01
2.425670362102673607e+03 9.506688439555259773e-01
2.425678455696860055e+03 9.496648775908091977e-01
2.425686808927353468e+03 9.468385439929015712e-01
2.425694914776606311e+03 9.413882086717070274e-01
2.425703094134329604e+03 9.336630054287923253e-01
2.425711373434872257e+03 9.243964677544481701e-01
2.425719466609431038e+03 9.139439357770332562e-01
2.425727743799410746e+03 9.038635614187385814e-01
2.425735924670685108e+03 8.972585375436631372e-01
2.425744027552031639e+03 8.955878286725094117e-01
2.425752382310239682e+03 8.982440000700250282e-01
2.425760475064929778e+03 9.046755099125719513e-01
2.425768675161337796e+03 9.137919846487457809e-01
2.425776932107156881e+03 9.227201788702328322e-01
2.425785024617332965e+03 9.288040832357461474e-01
2.425793321567203748e+03 9.309701080556724850e-01
2.425801481062044331e+03 9.292052342877737958e-01
2.425809603011379750e+03 9.242119439479389298e-01
2.425817937084707864e+03 9.182691781044161061e-01
2.425826029174631003e+03 9.145702003857584250e-01
2.425834247359816345e+03 9.145168876498230848e-01
2.425842484599461386e+03 9.182551956294094930e-01
2.425850576444643139e+03 9.257496245821040803e-01
2.425858890503835028e+03 9.356417635788474296e-01
2.425867031271452561e+03 9.449024244951069740e-01
2.425875169637748513e+03 9.517326326114022850e-01
2.425883485675866723e+03 9.561617656397231046e-01
2.425891577100410814e+03 9.588312137259895618e-01
2.425899810722683469e+03 9.605359103010274735e-01
2.425908030906486147e+03 9.617889153835812444e-01
2.425916122086060113e+03 9.628407772342690851e-01
2.425924450602219167e+03 9.637446517182469696e-01
2.425932575293609261e+03 9.643795779253830913e-01
2.425940727424054330e+03 9.646036857156964350e-01
2.425949028078413903e+03 9.643253194617534829e-01
2.425957118836964582e+03 9.634878299001439217e-01
2.425965365242849657e+03 9.620732710148577338e-01
2.425973571022924716e+03 9.601108094610880661e-01
2.425981661536279262e+03 9.577932258039695279e-01
2.425990001855266655e+03 9.554676016259657789e-01
2.425998113123206622e+03 9.534278653899147526e-01
2.426006276363204506e+03 9.519049108615751376e-01
2.426014564287040230e+03 9.510289665644784396e-01
2.426022654378986317e+03 9.506934329004839146e-01
2.426030910913222669e+03 9.506289013224857865e-01
2.426039104943468828e+03 9.505585192999633781e-01
2.426047194789990044e+03 9.501037756200614304e-01
2.426055544255879340e+03 9.488189903588568619e-01
2.426063644754933193e+03 9.463901663430445144e-01
2.426071816448099980e+03 9.425922604856570297e-01
2.426080094296433799e+03 9.376537155306409188e-01
2.426088183721160021e+03 9.325465520770774841e-01
2.426096447726698898e+03 9.281315379279114763e-01
2.426104632662803397e+03 9.249735033139000473e-01
2.426112721841877374e+03 9.236445220122727617e-01
2.426121077796955888e+03 9.241038382591517664e-01
2.426129170183473434e+03 9.253743458318653969e-01
2.426137347671637599e+03 9.264960449406377530e-01
2.426145618101278615e+03 9.269297647138984297e-01
2.426153706858171063e+03 9.261986138903067767e-01
2.426161975676175643e+03 9.240873002504575995e-01
2.426170154175611515e+03 9.206028050674536223e-01
2.426178244088931024e+03 9.156919687718373391e-01
2.426186601069039625e+03 9.091951532310010853e-01
2.426194689403508164e+03 9.009219490502654581e-01
2.426202870026705114e+03 8.908600100104869801e-01
2.426211135696252313e+03 8.794999733933864805e-01
2.426219223784696169e+03 8.677244298691673130e-01
2.426227494754536565e+03 8.561317029210768759e-01
2.426235669476566727e+03 8.447745631963861079e-01
2.426243760846783061e+03 8.332530102987304454e-01
2.426252114744077517e+03 8.205834746497918664e-01
2.426260202409710018e+03 8.051883257258624083e-01
2.426268383506187092e+03 7.854894160719584351e-01
2.426276647076027984e+03 7.602748198268490798e-01
2.426284734495407520e+03 7.285938767708839414e-01
2.426293004954662592e+03 6.895048132510972483e-01
2.426301178560343942e+03 6.420363300635781867e-01
2.426309268724576214e+03 5.854337587582116864e-01
2.426317622200570440e+03 5.194508657443148714e-01
2.426325709196751177e+03 4.450512653876478320e-01
2.426333888102960827e+03 3.651185172679949908e-01
2.426342152235275989e+03 2.844621201598790394e-01
2.426350238984974567e+03 2.092505916553847323e-01
2.426358506269430563e+03 1.461003734480522398e-01
2.426366681421609428e+03 1.009300694837042128e-01
2.426374767924741263e+03 7.814269723290827308e-02
2.426383123223618895e+03 8.016212997387658912e-02
2.426391209759296544e+03 1.067593545010360884e-01
2.426399383809895426e+03 1.551089148851814148e-01
2.426407651168660323e+03 2.205201108890086914e-01
2.426415737248062214e+03 2.969430982737485403e-01
2.426423998691707766e+03 3.777516813694876130e-01
2.426432178055026270e+03 4.568627909267747311e-01
2.426440263887632227e+03 5.296931499089926332e-01
2.426448612360251900e+03 5.936653353171630343e-01
2.426456704092007840e+03 6.480480369600341017e-01
2.426464870619857265e+03 6.932081869658260898e-01
2.426473143870841341e+03 7.299407097416269474e-01
2.426481229279328545e+03 7.590574407059823558e-01
2.426489482214356940e+03 7.811388667635736915e-01
2.426497668455253461e+03 7.967394224132798852e-01
2.426505753616715083e+03 8.068688390628221407e-01
2.426514092594601607e+03 8.138362002705546994e-01
2.426522192189541329e+03 8.205180408518261137e-01
2.426530348525704085e+03 8.284605235363150522e-01
2.426538630336474398e+03 8.382846327763584515e-01
2.426546715073429823e+03 8.501405119202226635e-01
2.426554956830234460e+03 8.626681099900821437e-01
2.426563152616943171e+03 8.732992359233677782e-01
2.426571237106643821e+03 8.801328084816512076e-01
2.426579563919521661e+03 8.817511151963646210e-01
2.426587674046548273e+03 8.769364399089484285e-01
2.426595817520289529e+03 8.655233207857292443e-01
2.426604110560208937e+03 8.497340542845256417e-01
2.426612194625014126e+03 8.352493213566144492e-01
2.426620422532191697e+03 8.278385414697041478e-01
2.426628630534744843e+03 8.299368643765971942e-01
2.426636714352065155e+03 8.418617500592765479e-01
2.426645026327860705e+03 8.619961011010000007e-01
2.426653149657676749e+03 8.852181479264003006e-01
2.426661277596458149e+03 9.056818316966082083e-01
2.426669584536692128e+03 9.210744796115720723e-01
2.426677667928728169e+03 9.318487612737590409e-01
2.426685879313070473e+03 9.393061695855384752e-01
2.426694102203302918e+03 9.448324295864829470e-01
2.426702185347623981e+03 9.493014765912326514e-01
2.426710479812458743e+03 9.530358830183667251e-01
2.426718619017568926e+03 9.561011725457942978e-01
2.426726728747051766e+03 9.585748069651921499e-01
2.426735052260564771e+03 9.605655777906622061e-01
2.426743134979212755e+03 9.621777922208608613e-01
2.426751327165709426e+03 9.634933596543833190e-01
2.426759567617256835e+03 9.645601733185672488e-01
2.426767650087959737e+03 9.654134730691651400e-01
2.426775924366151685e+03 9.661052706898305420e-01
2.426784082120861967e+03 9.667193565930292110e-01
2.426792170964903107e+03 9.673374466530151317e-01
2.426800513726463578e+03 9.680020684417285359e-01
2.426808595771104137e+03 9.687232452362778412e-01
2.426816766082940831e+03 9.694828741713029663e-01
2.426825026771241937e+03 9.702180786936578372e-01
2.426833108567706404e+03 9.708505857097061709e-01
2.426841359981771348e+03 9.713295410300424315e-01
2.426849538962190309e+03 9.716262005395581713e-01
2.426857620510393645e+03 9.717269732073754440e-01
2.426865952661027222e+03 9.716286704534705665e-01
2.426874050299033115e+03 9.713592480994269751e-01
2.426882196057588317e+03 9.709866498190101725e-01
2.426890479659889024e+03 9.705482760310842894e-01
2.426898560781494325e+03 9.700432331343261660e-01
2.426906786652137725e+03 9.694921327102521413e-01
2.426914989536182929e+03 9.689630883495605751e-01
2.426923070409295633e+03 9.684817622156464134e-01
2.426931376026118869e+03 9.679704549819276860e-01
2.426939498557628212e+03 9.672931917598914797e-01
2.426947617082473698e+03 9.662194114297958381e-01
2.426955926277822527e+03 9.642773941170733609e-01
2.426964006723947477e+03 9.605971584188196521e-01
2.426972204370068994e+03 9.539142953384349699e-01
2.426980433837462442e+03 9.430794435796195918e-01
2.426988514034864238e+03 9.275682775870369712e-01
2.426996790436102401e+03 9.091619534873380815e-01
2.427004940541509313e+03 8.929190158610337269e-01
2.427013029150407419e+03 8.834701364395058931e-01
2.427021366619663695e+03 8.826383006623370608e-01
2.427029446389686655e+03 8.907698373737604758e-01
2.427037613128376051e+03 9.064423278599593736e-01
2.427045871860649186e+03 9.249534809289626791e-01
2.427053951381717980e+03 9.413439015788951370e-01
2.427062195883786899e+03 9.536161070961008956e-01
2.427070376245296302e+03 9.618746775834068341e-01
2.427078455517324073e+03 9.671177757692530630e-01
2.427086777416270706e+03 9.704548108988867439e-01
2.427094879773328557e+03 9.726073929071082924e-01
2.427103012919861612e+03 9.739724712414720154e-01
2.427111303600356223e+03 9.747658871636428746e-01
2.427119382444469466e+03 9.751290901532605471e-01
2.427127592361973257e+03 9.752102175589912880e-01
2.427135805663599513e+03 9.751211000431302400e-01
2.427143884258441176e+03 9.748797027773230539e-01
2.427152170580161965e+03 9.744732235784147045e-01
2.427160306869483520e+03 9.739844406519583275e-01
2.427168403737324752e+03 9.736340823246228959e-01
2.427176729051196162e+03 9.735752071373997563e-01
2.427184807217729485e+03 9.738274897175258626e-01
2.427192979863457822e+03 9.743817475230110992e-01
2.427201228791029735e+03 9.751422025152347572e-01
2.427209306708060922e+03 9.757983171352523355e-01
2.427217554764670695e+03 9.760176164468168380e-01
2.427225727672758239e+03 9.757055439883822734e-01
2.427233805340200888e+03 9.750861271654894802e-01
2.427242128440591841e+03 9.745421367474214058e-01
2.427250225696102916e+03 9.742733995252975676e-01
2.427258358381029666e+03 9.743107529851900983e-01
2.427266645622189571e+03 9.746219016060285734e-01
2.427274722860786824e+03 9.749997938665306840e-01
2.427282929962584149e+03 9.750543349346623145e-01
2.427291142177755319e+03 9.744885453876807047e-01
2.427299219166530747e+03 9.731022487700725643e-01
2.427307500317848280e+03 9.705859941168846206e-01
2.427315637874189633e+03 9.663933093577197209e-01
2.427323727907473767e+03 9.598175187271541509e-01
2.427332056151677534e+03 9.502956151826776887e-01
2.427340132711216029e+03 9.380867203080137662e-01
2.427348296166684122e+03 9.256459273346980821e-01
2.427356550379070541e+03 9.164706868685731367e-01
2.427364626688555745e+03 9.123537413260168760e-01
2.427372863198605501e+03 9.139917603799837531e-01
2.427381043746583600e+03 9.214926645698852115e-01
2.427389119805930477e+03 9.328602375378733935e-01
2.427397429002868193e+03 9.444949576411305614e-01
2.427405536253942955e+03 9.542308592325767780e-01
2.427413653369744225e+03 9.615230086861322745e-01
2.427421952271296504e+03 9.664175108483021859e-01
2.427430027900865753e+03 9.694193590017077256e-01
2.427438217075635748e+03 9.710377552653284283e-01
2.427446443307878326e+03 9.715972079325099209e-01
2.427454518687076416e+03 9.712586615587924799e-01
2.427462779552867232e+03 9.699882556211856244e-01
2.427470933483555200e+03 9.674971553146829439e-01
2.427479008612295729e+03 9.631526823037515062e-01
2.427487340801067603e+03 9.560882431219333011e-01
2.427495422798049276e+03 9.457341057518905414e-01
2.427503561941703538e+03 9.323583399015848983e-01
2.427511836552657314e+03 9.184486512621774512e-01
2.427519911251081339e+03 9.079505737349367056e-01
2.427528121089212163e+03 9.030602645798413430e-01
2.427536324394638996e+03 9.043542478735279166e-01
2.427544398842372630e+03 9.116331390516945188e-01
2.427552679006688777e+03 9.228427214177005178e-01
2.427560811374688456e+03 9.340266092585891577e-01
2.427568897789569291e+03 9.425032743070737018e-01
2.427577223475501796e+03 9.474914321729598354e-01
2.427585297492526479e+03 9.488465717303964375e-01
2.427593453604662500e+03 9.464404667288986994e-01
2.427601708981772390e+03 9.392764989024048328e-01
2.427609782747872941e+03 9.254129661294866471e-01
2.427618008188719614e+03 9.031496140686183782e-01
2.427626193625360884e+03 8.720856251204966991e-01
2.427634267140450902e+03 8.368486294005293979e-01
2.427642561541370014e+03 8.073826499193685891e-01
2.427650677405986244e+03 7.903571946861023267e-01
2.427658777091968204e+03 7.869994453209845364e-01
2.427667087239531156e+03 7.967317737680246204e-01
2.427675160323370619e+03 8.158527120526991583e-01
2.427683328339910076e+03 8.370659388484646968e-01
2.427691569544638241e+03 8.561594581858672504e-01
2.427699642377234341e+03 8.728203256707925961e-01
2.427707878355440698e+03 8.882627648853687052e-01
2.427716050986033224e+03 9.044183567294269421e-01
2.427724123567300012e+03 9.210505972559842602e-01
2.427732427138186267e+03 9.352441619278608620e-01
2.427740531563435525e+03 9.452864873567985438e-01
2.427748639453001033e+03 9.512505794178011120e-01
2.427756939127091300e+03 9.536101856326301140e-01
2.427765011276566383e+03 9.528346128344302723e-01
2.427773186128712041e+03 9.486485400821401681e-01
2.427781418227234099e+03 9.397282263793178547e-01
2.427789490125145676e+03 9.240772394183034422e-01
2.427797731570635278e+03 8.994757673601495584e-01
2.427805896462632973e+03 8.663533250300393673e-01
2.427813968108893732e+03 8.293260967914866111e-01
2.427822275778393760e+03 7.966241456034111046e-01
2.427830373833007343e+03 7.778571003221905755e-01
2.427838484853919454e+03 7.778172853949002485e-01
2.427846779124150089e+03 7.959362778589635923e-01
2.427854850338077085e+03 8.274968929397557016e-01
2.427863026952314158e+03 8.645947245137525217e-01
2.427871255015521001e+03 8.975345823784386390e-01
2.427879325977564804e+03 9.213042116448850738e-01
2.427887567815539569e+03 9.365080225405155723e-01
2.427895730041114803e+03 9.454714426667532035e-01
2.427903800751189010e+03 9.508891105683556777e-01
2.427912107443223249e+03 9.547339560049401541e-01
2.427920204200652734e+03 9.581583433707038244e-01
2.427928313275950131e+03 9.616198664041846200e-01
2.427936607216656284e+03 9.651134094244414596e-01
2.427944677493853760e+03 9.685020087701641245e-01
2.427952850791936271e+03 9.716561271838622948e-01
2.427961079895444527e+03 9.743682846709739165e-01
2.427969149920436848e+03 9.764775369806754091e-01
2.427977387071372050e+03 9.779838541997736279e-01
2.427985551707422019e+03 9.789767905509552115e-01
2.427993621480123238e+03 9.795866806579970332e-01
2.428001922113884575e+03 9.799431403975922272e-01
2.428010022652309999e+03 9.801529930584860217e-01
2.428018124700299268e+03 9.802907317288496181e-01
2.428026423390543641e+03 9.803985644165735813e-01
2.428034492729825615e+03 9.805097884558595656e-01
2.428042657628778670e+03 9.806794211877047918e-01
2.428050892852933885e+03 9.809630074335666805e-01
2.428058961939689652e+03 9.813737367639834286e-01
2.428067189319325280e+03 9.818976969309487490e-01
2.428075361447478372e+03 9.825099350103585483e-01
